user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_event_sec,time_to_first_message_sec,error_rate,is_churned,cluster,pca1,pca2
163,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.634609047132212,-0.6214011537799587
164,0.0,3.0,27.0,28.73076923076923,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,392.0,0.037037037037037,0.0,3,-2.075128469192735,-0.022318946055416143
165,1.0,2.0,55.0,297.2407407407408,5.0,5.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,384.0,0.0727272727272727,1.0,8,0.594795407996372,0.3298088062275867
166,0.0,3.0,30.0,153.13793103448276,2.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,332.0,0.0666666666666666,1.0,2,-1.3290324881974884,0.7824231805752635
167,0.0,3.0,52.0,79.27450980392157,2.0,2.0,12.0,12.0,0.0,3.0,1.0,1.0,1.0,0.0,328.0,0.0,0.0,0,-0.6965469997751942,-1.5002742897936625
168,0.0,3.0,50.0,229.1836734693877,4.0,4.0,11.0,4.0,6.0,1.0,2.0,1.0,0.0,0.0,387.0,0.12,1.0,2,0.3743303798296051,1.6300019601183977
169,0.0,3.0,104.0,164.25242718446603,5.0,6.0,29.0,11.0,18.0,3.0,4.0,1.0,0.0,0.0,380.0,0.173076923076923,1.0,4,2.7267383184147667,2.153061047115362
170,0.0,3.0,25.0,26.041666666666668,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,394.0,0.0,0.0,3,-2.2813007793759,-0.42824382271104733
171,0.0,3.0,85.0,147.58333333333334,4.0,4.0,24.0,21.0,3.0,8.0,2.0,1.0,1.0,0.0,399.0,0.0352941176470588,0.0,0,1.5754061455824717,-1.697794933909875
172,0.0,3.0,45.0,155.13636363636363,3.0,3.0,9.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,386.0,0.0666666666666666,1.0,0,-0.22093699431189917,-0.07715189638027592
173,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.642231492998515,-0.6285294284007193
174,0.0,3.0,100.0,220.77777777777777,7.0,7.0,27.0,24.0,1.0,10.0,2.0,1.0,1.0,0.0,383.0,0.01,0.0,9,2.8431731487955516,-2.198730515976189
176,0.0,3.0,51.0,93.34,2.0,2.0,13.0,8.0,4.0,1.0,5.0,1.0,0.0,0.0,372.0,0.0784313725490196,1.0,2,-0.3478116147635528,0.4055495440602781
177,0.0,3.0,36.0,207.17142857142852,3.0,3.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,397.0,0.0555555555555555,1.0,0,-0.560491726880552,0.2554172455279709
178,0.0,3.0,13.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.649853938864818,-0.63565770302148
179,0.0,3.0,13.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6463358869265248,-0.6323677301195905
180,0.0,3.0,70.0,162.8840579710145,4.0,4.0,20.0,9.0,11.0,3.0,0.0,1.0,1.0,0.0,378.0,0.1571428571428571,1.0,0,1.2619949153951031,1.121294089930107
181,0.0,3.0,13.0,18.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.641351980013942,-0.627706935175247
182,0.0,3.0,48.0,105.19148936170212,2.0,2.0,12.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,335.0,0.1458333333333333,1.0,2,-0.37597631228811434,1.318864261763114
183,0.0,3.0,74.0,197.21917808219172,5.0,5.0,18.0,16.0,2.0,4.0,3.0,1.0,0.0,0.0,410.0,0.027027027027027,0.0,2,1.0867558748759139,-0.4519550770875157
184,0.0,3.0,58.0,191.01754385964912,4.0,4.0,14.0,11.0,2.0,4.0,0.0,1.0,1.0,0.0,354.0,0.0344827586206896,1.0,0,0.4358764213660554,-0.7219350147524058
185,0.0,3.0,13.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6322636791733496,-0.6192078385120324
186,0.0,3.0,56.0,97.89090909090908,2.0,3.0,13.0,11.0,2.0,3.0,3.0,1.0,0.0,0.0,349.0,0.0357142857142857,0.0,2,-0.36701080843216877,-0.377649481472876
187,1.0,2.0,13.0,18.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8027016139302323,-1.3862074914387632
188,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6340227051424967,-0.6208528249629771
189,0.0,3.0,145.0,248.95138888888889,11.0,11.0,46.0,17.0,25.0,3.0,7.0,1.0,0.0,0.0,370.0,0.1724137931034483,1.0,4,6.0261367119206435,2.5465922341066585
191,0.0,3.0,13.0,18.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.639592954044795,-0.6260619487243022
193,0.0,3.0,52.0,179.66666666666666,3.0,3.0,14.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,321.0,0.1153846153846153,1.0,2,0.055089278274578955,1.2621856155570692
195,0.0,3.0,13.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.619657326394464,-0.6074187689469284
196,0.0,3.0,44.0,125.4186046511628,2.0,2.0,10.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,363.0,0.1136363636363636,1.0,2,-0.5805358879591288,0.9571013194014371
197,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6407656380242264,-0.6271586063582654
198,0.0,3.0,42.0,104.51219512195122,2.0,2.0,11.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,416.0,0.1666666666666666,1.0,0,-0.46125867956858363,1.2929593662864343
200,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6366612440962167,-0.6233203046393943
201,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.634609047132212,-0.6214011537799587
202,1.0,2.0,150.0,301.6979865771812,13.0,13.0,46.0,21.0,20.0,6.0,4.0,1.0,0.0,0.0,358.0,0.1333333333333333,1.0,4,6.253919178968635,0.8461844765902862
203,0.0,3.0,44.0,177.95348837209303,3.0,3.0,10.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,400.0,0.0909090909090909,1.0,2,-0.421297366312651,1.1275506960727084
204,0.0,3.0,13.0,20.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6325568501682075,-0.6194820029205232
205,0.0,3.0,26.0,27.68,1.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,375.0,0.0769230769230769,1.0,2,-2.0542658342226185,0.4735172606423503
206,0.0,3.0,48.0,161.14893617021278,3.0,3.0,9.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,337.0,0.0833333333333333,1.0,2,-0.2944298127990925,0.7951006742885588
208,0.0,3.0,108.0,175.6728971962617,6.0,7.0,30.0,25.0,4.0,8.0,1.0,1.0,1.0,0.0,393.0,0.037037037037037,0.0,9,2.727257933243218,-1.6980782127635965
209,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6313841661887762,-0.6183853452865601
211,1.0,2.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.8041674689045215,-1.3875783134812172
212,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6313841661887762,-0.6183853452865601
213,0.0,3.0,13.0,21.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6290387982299137,-0.6161920300186338
214,0.0,3.0,55.0,143.03703703703704,3.0,3.0,14.0,8.0,6.0,3.0,0.0,1.0,1.0,0.0,377.0,0.109090909090909,1.0,0,0.24397356073410417,0.315924182832021
215,2.0,1.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1,-3.9558424599905044,-2.1370314442645375
216,0.0,3.0,64.0,234.0,5.0,5.0,17.0,7.0,8.0,2.0,1.0,1.0,0.0,0.0,317.0,0.125,1.0,2,1.0861453831685608,1.6207044648225275
218,0.0,3.0,24.0,25.26086956521739,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,371.0,0.0,0.0,3,-2.3571045399475214,-0.32515579402027556
219,0.0,3.0,41.0,109.55,2.0,2.0,8.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,409.0,0.024390243902439,0.0,2,-0.9703900909192772,-0.21783350781038732
220,0.0,3.0,97.0,199.125,6.0,6.0,28.0,19.0,9.0,2.0,3.0,1.0,1.0,0.0,413.0,0.0927835051546391,1.0,0,2.5794707639546903,0.0847513561289034
221,0.0,3.0,95.0,211.4042553191489,6.0,6.0,26.0,20.0,5.0,4.0,8.0,1.0,0.0,0.0,365.0,0.0526315789473684,0.0,5,2.6101172946385027,-0.31262309890613166
222,0.0,3.0,52.0,147.8235294117647,3.0,3.0,14.0,5.0,7.0,1.0,2.0,1.0,0.0,0.0,364.0,0.1346153846153846,1.0,2,0.051828739152883975,1.5139118171088748
223,0.0,3.0,13.0,21.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6290387982299137,-0.6161920300186338
224,0.0,3.0,45.0,252.29545454545453,4.0,4.0,10.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,324.0,0.0888888888888888,1.0,2,0.002766978728394751,1.3449576621110486
225,0.0,3.0,57.0,135.30357142857142,3.0,4.0,12.0,8.0,3.0,1.0,3.0,1.0,0.0,0.0,395.0,0.0526315789473684,1.0,2,-0.12014499308593007,0.2847926784191733
226,0.0,3.0,67.0,162.45454545454547,4.0,4.0,17.0,14.0,3.0,4.0,2.0,1.0,1.0,0.0,345.0,0.044776119402985,1.0,0,0.8546407480686369,-0.8401673654669681
227,0.0,3.0,33.0,121.71875,2.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,353.0,0.0606060606060606,1.0,2,-1.3121114423034403,0.621390189648007
228,0.0,3.0,68.0,175.6417910447761,4.0,4.0,18.0,11.0,7.0,3.0,2.0,1.0,1.0,0.0,392.0,0.1029411764705882,1.0,0,1.1444061114691562,0.2410368582325111
229,1.0,2.0,86.0,253.3294117647059,7.0,7.0,24.0,11.0,12.0,2.0,2.0,1.0,0.0,0.0,337.0,0.1395348837209302,1.0,8,2.3218046980775373,1.141874772126601
230,0.0,3.0,46.0,231.13333333333333,4.0,4.0,10.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,371.0,0.0434782608695652,1.0,0,0.05572862055531705,0.011929527121676055
231,0.0,3.0,104.0,215.7669902912621,7.0,7.0,31.0,17.0,13.0,4.0,3.0,1.0,1.0,0.0,388.0,0.125,1.0,4,3.386813565746828,0.5850745547831399
232,0.0,3.0,105.0,217.22115384615384,7.0,7.0,31.0,25.0,4.0,4.0,6.0,1.0,0.0,0.0,368.0,0.0380952380952381,0.0,5,2.9569920133873415,-0.6568245151951136
234,0.0,3.0,13.0,22.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6261070882813358,-0.6134503859337258
235,0.0,3.0,92.0,245.57142857142856,7.0,7.0,26.0,12.0,12.0,3.0,4.0,1.0,0.0,0.0,363.0,0.1304347826086956,1.0,4,2.8262746667087555,1.5680918191593787
236,0.0,3.0,67.0,219.0,5.0,5.0,18.0,8.0,8.0,0.0,4.0,1.0,0.0,0.0,375.0,0.1194029850746268,1.0,2,1.2670083415780544,1.5884334111485672
239,0.0,3.0,74.0,170.53424657534248,4.0,4.0,21.0,13.0,8.0,3.0,2.0,1.0,1.0,0.0,372.0,0.1081081081081081,1.0,0,1.3785738558507128,0.2562485536452437
240,0.0,3.0,61.0,260.4166666666667,5.0,5.0,16.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,367.0,0.1311475409836065,1.0,0,1.2027404239143913,1.3838918811223646
241,0.0,3.0,90.0,242.7078651685393,7.0,7.0,26.0,9.0,14.0,2.0,4.0,1.0,0.0,0.0,360.0,0.1555555555555555,1.0,4,2.8165857435879795,2.1505067094478294
242,0.0,3.0,89.0,247.0909090909091,7.0,7.0,25.0,13.0,10.0,2.0,4.0,1.0,0.0,0.0,352.0,0.1123595505617977,1.0,4,2.5950367820344367,1.3304884567558988
243,0.0,3.0,51.0,162.46,3.0,3.0,12.0,8.0,4.0,3.0,0.0,1.0,1.0,0.0,353.0,0.0784313725490196,1.0,0,0.04090620058360624,-0.035053133897227945
245,0.0,3.0,13.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.643111005983089,-0.6293519216261918
246,0.0,3.0,75.0,161.33783783783784,4.0,5.0,18.0,8.0,10.0,2.0,4.0,1.0,0.0,0.0,418.0,0.1333333333333333,1.0,4,1.2697366293723684,1.456711350096827
247,0.0,3.0,99.0,227.8367346938776,7.0,7.0,31.0,11.0,18.0,2.0,2.0,1.0,0.0,0.0,377.0,0.1818181818181818,1.0,4,3.1031004253165966,2.616722179600096
248,0.0,3.0,53.0,217.92307692307693,4.0,4.0,13.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,376.0,0.0377358490566037,1.0,2,0.16526962442120832,0.42499963975277627
249,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.645749544936809,-0.6318194013026088
250,0.0,3.0,61.0,239.5,5.0,5.0,14.0,8.0,5.0,2.0,3.0,1.0,0.0,0.0,398.0,0.081967213114754,1.0,2,0.9594122592310901,0.9412488928355566
251,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6445768609573777,-0.6307227436686457
252,0.0,3.0,40.0,105.3846153846154,2.0,2.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,336.0,0.0,0.0,2,-1.1121630686669357,-0.38414299784674133
253,0.0,3.0,81.0,196.0375,5.0,5.0,25.0,14.0,10.0,1.0,1.0,1.0,1.0,0.0,324.0,0.1234567901234567,1.0,0,1.8280811038154805,0.8090283814365812
254,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6313841661887762,-0.6183853452865601
255,1.0,2.0,48.0,171.17021276595744,3.0,3.0,12.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,343.0,0.1458333333333333,1.0,8,-0.05919175925785503,0.49141461477321907
256,0.0,3.0,79.0,252.47435897435892,6.0,6.0,20.0,9.0,10.0,2.0,6.0,1.0,0.0,0.0,389.0,0.1265822784810126,1.0,4,2.266573244493278,1.5919637427042912
257,0.0,3.0,82.0,203.0617283950617,5.0,5.0,23.0,13.0,10.0,2.0,1.0,1.0,1.0,0.0,352.0,0.1219512195121951,1.0,0,1.8400103583628216,0.75793853518039
258,0.0,3.0,50.0,154.6326530612245,3.0,3.0,12.0,6.0,5.0,2.0,2.0,1.0,0.0,0.0,381.0,0.1,0.0,2,-0.09629012078220925,0.9481704564212378
259,0.0,3.0,88.0,292.1954022988506,8.0,8.0,25.0,11.0,10.0,2.0,2.0,1.0,0.0,0.0,381.0,0.1136363636363636,1.0,4,2.7447928963071555,1.6201714719630587
260,0.0,3.0,35.0,141.23529411764707,2.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,350.0,0.1142857142857142,1.0,2,-0.9441806861151164,1.2722972142960143
261,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6372475860859326,-0.6238686334563759
262,0.0,3.0,58.0,205.68421052631572,4.0,4.0,13.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,428.0,0.1034482758620689,1.0,2,0.6812975450119524,1.043082103234469
263,0.0,3.0,70.0,207.2463768115942,5.0,5.0,17.0,12.0,5.0,5.0,1.0,1.0,1.0,0.0,328.0,0.0714285714285714,1.0,0,1.370331057282131,-0.3019176189132435
264,0.0,3.0,76.0,202.86666666666667,5.0,5.0,21.0,14.0,7.0,2.0,2.0,1.0,1.0,0.0,379.0,0.0921052631578947,1.0,0,1.631753187833634,0.20766449022767794
265,0.0,3.0,33.0,120.28125,2.0,2.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,355.0,0.0303030303030303,1.0,0,-1.234843162284864,-0.36392025267438843
266,0.0,3.0,39.0,207.07894736842104,3.0,3.0,8.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,318.0,0.0512820512820512,1.0,2,-0.6528223426923379,0.7632015876162958
268,1.0,2.0,64.0,204.04761904761904,4.0,4.0,16.0,9.0,7.0,2.0,4.0,1.0,0.0,0.0,426.0,0.109375,1.0,8,0.8030646893339286,0.38950080644364077
269,0.0,3.0,64.0,118.17460317460318,3.0,3.0,16.0,13.0,2.0,7.0,2.0,1.0,1.0,0.0,388.0,0.03125,0.0,0,0.47243699123325805,-1.4574760900240025
271,0.0,3.0,101.0,190.98,6.0,6.0,25.0,20.0,3.0,6.0,9.0,1.0,0.0,0.0,394.0,0.0297029702970297,0.0,5,2.6294981378933526,-1.0007084530859687
272,0.0,3.0,151.0,151.32666666666665,7.0,8.0,45.0,42.0,3.0,17.0,4.0,1.0,1.0,0.0,342.0,0.0198675496688741,0.0,9,4.9301994785972285,-3.775777382517013
273,0.0,3.0,73.0,191.29166666666663,5.0,5.0,19.0,9.0,10.0,3.0,2.0,1.0,1.0,0.0,328.0,0.136986301369863,1.0,0,1.7055663269837413,0.8931601158751531
275,0.0,3.0,113.0,260.7232142857143,9.0,9.0,34.0,19.0,12.0,4.0,2.0,1.0,1.0,0.0,414.0,0.1061946902654867,1.0,4,4.062233718060781,0.41405336184498803
277,0.0,3.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6369544150910746,-0.6235944690478851
278,0.0,3.0,126.0,200.352,8.0,8.0,34.0,32.0,1.0,12.0,2.0,1.0,1.0,0.0,341.0,0.0079365079365079,0.0,9,3.7861162215411572,-2.853493046692373
281,0.0,3.0,86.0,195.7764705882353,5.0,5.0,26.0,11.0,14.0,3.0,3.0,1.0,0.0,0.0,361.0,0.1627906976744186,1.0,4,2.156826783241529,1.9295120680782791
282,0.0,3.0,72.0,211.35211267605635,5.0,5.0,19.0,14.0,5.0,4.0,0.0,1.0,1.0,0.0,368.0,0.0694444444444444,1.0,0,1.3434841420539956,-0.2527197564333606
284,0.0,3.0,172.0,152.23976608187135,8.0,10.0,49.0,45.0,2.0,16.0,5.0,1.0,1.0,0.0,392.0,0.0116279069767441,0.0,9,5.643804377007658,-4.040009623361597
285,0.0,3.0,63.0,128.25806451612902,3.0,3.0,16.0,16.0,0.0,6.0,1.0,1.0,1.0,0.0,379.0,0.0,0.0,0,0.23652533322155342,-1.824363756095062
286,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.642231492998515,-0.6285294284007193
287,0.0,3.0,125.0,212.9758064516129,8.0,8.0,38.0,36.0,1.0,11.0,0.0,1.0,1.0,0.0,401.0,0.008,0.0,9,3.780318289217557,-2.7930557284837807
288,0.0,3.0,59.0,125.03448275862068,3.0,3.0,15.0,13.0,2.0,3.0,2.0,1.0,1.0,0.0,388.0,0.0338983050847457,0.0,0,0.17667204511544754,-0.9788731593633323
289,0.0,3.0,59.0,137.0,3.0,3.0,15.0,11.0,4.0,4.0,1.0,1.0,1.0,0.0,376.0,0.0677966101694915,0.0,0,0.31966452580002425,-0.4813452848456729
290,0.0,3.0,87.0,305.98837209302326,8.0,8.0,22.0,12.0,10.0,1.0,4.0,1.0,0.0,0.0,377.0,0.1149425287356321,1.0,4,2.8712934431434847,1.71236804089122
291,0.0,3.0,57.0,142.30357142857142,3.0,3.0,13.0,13.0,0.0,2.0,6.0,1.0,0.0,0.0,382.0,0.0,0.0,2,0.019236104815328565,-0.7625801127177836
292,0.0,3.0,73.0,229.98611111111111,5.0,5.0,20.0,7.0,12.0,1.0,4.0,1.0,0.0,0.0,355.0,0.1643835616438356,1.0,4,1.7679734949269934,2.2595315000437335
293,0.0,3.0,73.0,199.84722222222223,5.0,5.0,21.0,7.0,12.0,0.0,4.0,1.0,0.0,0.0,327.0,0.1643835616438356,1.0,4,1.6240009133543762,2.2557615340729806
294,0.0,3.0,120.0,205.9243697478992,7.0,9.0,34.0,14.0,17.0,3.0,3.0,1.0,0.0,0.0,359.0,0.1416666666666666,1.0,4,3.6196864454805278,1.7925585307081138
295,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.642817834988231,-0.6290777572177009
296,0.0,3.0,59.0,201.3275862068965,4.0,4.0,15.0,7.0,7.0,3.0,0.0,1.0,1.0,0.0,380.0,0.1186440677966101,1.0,0,0.8086981900919632,0.6937464709393777
298,0.0,3.0,87.0,247.93023255813952,7.0,7.0,26.0,10.0,13.0,0.0,3.0,1.0,0.0,0.0,360.0,0.1494252873563218,1.0,4,2.543844063824605,2.242617806817191
301,0.0,3.0,63.0,184.0806451612904,4.0,4.0,14.0,11.0,3.0,3.0,6.0,1.0,0.0,0.0,397.0,0.0476190476190476,0.0,2,0.7835223378274827,-0.01157162554132434
302,0.0,3.0,59.0,210.98275862068965,4.0,4.0,15.0,7.0,8.0,1.0,2.0,1.0,0.0,0.0,407.0,0.135593220338983,1.0,2,0.7217383981629069,1.7336892916419877
303,0.0,3.0,43.0,240.6428571428572,4.0,4.0,8.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,344.0,0.0930232558139534,1.0,2,0.008039440632691243,1.4339740935283543
304,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6337295341476388,-0.6205786605544864
305,0.0,3.0,66.0,166.33846153846153,4.0,4.0,16.0,11.0,5.0,3.0,4.0,1.0,1.0,0.0,387.0,0.0757575757575757,1.0,0,1.065366713910513,-0.24209539727219342
306,1.0,2.0,36.0,106.4,2.0,2.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,335.0,0.0277777777777777,0.0,8,-1.2719651801174436,-1.2674768308877595
307,0.0,3.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6442836899625197,-0.6304485792601549
308,0.0,3.0,81.0,185.025,5.0,5.0,23.0,15.0,8.0,2.0,4.0,1.0,0.0,0.0,378.0,0.0987654320987654,1.0,4,1.6728679605312693,0.8023529652411124
309,1.0,2.0,261.0,164.28076923076924,12.0,15.0,80.0,66.0,10.0,19.0,18.0,1.0,0.0,0.0,364.0,0.0383141762452107,0.0,7,10.506812875566814,-5.018802319659395
311,0.0,3.0,44.0,104.67441860465117,2.0,2.0,10.0,9.0,0.0,3.0,1.0,1.0,1.0,0.0,366.0,0.0,0.0,0,-0.8155851223739636,-1.288040881072924
312,0.0,3.0,65.0,230.3125,5.0,5.0,15.0,9.0,6.0,3.0,2.0,1.0,1.0,0.0,346.0,0.0923076923076923,1.0,0,1.3468183865009746,0.33715507614203005
314,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6398861250396526,-0.626336113132793
315,0.0,3.0,57.0,196.8392857142857,4.0,4.0,15.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,362.0,0.1403508771929824,1.0,2,0.5403074453615825,1.7957767211175244
316,0.0,3.0,96.0,153.32631578947368,5.0,5.0,26.0,25.0,1.0,12.0,2.0,1.0,1.0,0.0,358.0,0.0104166666666666,0.0,9,2.200274072202067,-2.643146543938822
317,1.0,2.0,73.0,156.59722222222223,4.0,5.0,17.0,11.0,5.0,4.0,6.0,1.0,0.0,0.0,380.0,0.0684931506849315,1.0,8,1.0344459306727776,-0.6619950539493501
318,0.0,3.0,103.0,152.64705882352942,5.0,6.0,29.0,26.0,2.0,8.0,4.0,1.0,1.0,0.0,387.0,0.0194174757281553,0.0,9,2.503397018838748,-2.2071752942789624
319,0.0,3.0,87.0,197.03488372093025,5.0,5.0,26.0,18.0,6.0,5.0,3.0,1.0,0.0,0.0,388.0,0.0689655172413793,0.0,4,1.8453802268625539,0.0010320253404535516
320,1.0,2.0,69.0,179.5735294117647,4.0,4.0,20.0,14.0,5.0,1.0,3.0,1.0,0.0,0.0,369.0,0.072463768115942,0.0,8,0.6448965714638607,-0.24771856043745516
321,0.0,3.0,47.0,189.3260869565217,3.0,3.0,12.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,336.0,0.1702127659574468,1.0,2,0.029669729190432988,2.2715280116590733
322,0.0,3.0,65.0,161.859375,4.0,4.0,17.0,10.0,7.0,4.0,0.0,1.0,1.0,0.0,402.0,0.1076923076923077,1.0,0,0.8945100829632059,0.2428753160233383
323,0.0,3.0,87.0,135.24418604651163,4.0,5.0,22.0,19.0,2.0,5.0,6.0,1.0,0.0,0.0,417.0,0.0229885057471264,0.0,5,1.3940116505988598,-1.0530231467797198
324,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3,-3.6407656380242264,-0.6271586063582654
325,0.0,3.0,46.0,97.31111111111112,2.0,2.0,12.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,355.0,0.1304347826086956,1.0,0,-0.4255960584697913,0.653878861245967
327,0.0,3.0,90.0,250.06741573033707,7.0,7.0,25.0,13.0,11.0,1.0,5.0,1.0,0.0,0.0,416.0,0.1222222222222222,1.0,4,2.7253290874450697,1.581879926273728
328,0.0,3.0,78.0,159.02597402597402,4.0,4.0,22.0,13.0,9.0,6.0,2.0,1.0,0.0,0.0,361.0,0.1153846153846153,1.0,2,1.3750531249252296,0.6715199571630632
329,0.0,3.0,43.0,203.7142857142857,3.0,3.0,10.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,368.0,0.0930232558139534,1.0,2,-0.43238661199478945,1.2647790473661165
330,2.0,1.0,48.0,159.95744680851064,3.0,3.0,11.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0,384.0,0.1041666666666666,1.0,8,-0.5313190461462872,-0.47063448919977297
