user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,goals_creative,goals_professional,goals_personal_dev,goals_social_entertain,assist_detailed,assist_concise,interest_creative_arts,interest_practical,interest_outdoor,interest_intellectual,interest_business_tech,interest_lifestyle
565,0.0,3.0,50.0,163.20408163265307,3.0,3.0,12.0,8.0,4.0,0.0,3.0,1.0,0.0,404.0,0.08,1.0,1,1,1,0,1,0,1,0,0,1,0,1
568,0.0,3.0,72.0,229.56338028169012,5.0,5.0,20.0,6.0,13.0,1.0,3.0,1.0,0.0,414.0,0.1805555555555555,1.0,1,1,1,0,1,0,0,1,1,0,0,0
579,0.0,3.0,42.0,263.2439024390244,4.0,4.0,8.0,4.0,3.0,1.0,0.0,1.0,0.0,374.0,0.0714285714285714,1.0,1,1,0,1,1,0,1,1,0,0,0,0
580,0.0,3.0,73.0,203.875,5.0,5.0,19.0,12.0,7.0,3.0,2.0,1.0,1.0,336.0,0.0958904109589041,1.0,1,1,0,0,1,0,1,1,1,1,0,0
581,0.0,3.0,60.0,251.3728813559322,5.0,5.0,13.0,9.0,3.0,2.0,3.0,1.0,1.0,349.0,0.05,1.0,1,1,0,1,1,0,0,0,1,0,0,0
587,0.0,3.0,123.0,258.3196721311475,10.0,10.0,36.0,18.0,15.0,3.0,7.0,1.0,0.0,390.0,0.1219512195121951,1.0,0,1,1,1,1,0,0,0,0,1,0,0
591,0.0,3.0,71.0,222.47142857142856,5.0,5.0,21.0,5.0,14.0,0.0,2.0,1.0,0.0,365.0,0.1971830985915492,1.0,0,1,1,1,1,0,1,1,0,1,0,1
592,0.0,3.0,36.0,121.94285714285714,2.0,2.0,7.0,3.0,4.0,0.0,2.0,1.0,0.0,333.0,0.1111111111111111,1.0,0,1,1,0,1,0,1,0,1,0,0,1
593,0.0,3.0,88.0,211.4712643678161,6.0,6.0,25.0,10.0,13.0,1.0,7.0,1.0,0.0,340.0,0.1477272727272727,1.0,1,1,0,1,1,0,1,1,0,1,0,0
597,0.0,3.0,51.0,271.54,5.0,5.0,9.0,7.0,1.0,2.0,2.0,1.0,1.0,377.0,0.0196078431372549,1.0,1,1,0,0,1,0,1,1,0,0,0,0
599,0.0,3.0,79.0,193.33333333333331,5.0,5.0,23.0,8.0,14.0,3.0,2.0,1.0,0.0,334.0,0.1772151898734177,1.0,1,1,0,0,1,0,1,0,0,0,0,0
601,0.0,3.0,52.0,163.7450980392157,3.0,3.0,14.0,6.0,7.0,2.0,0.0,1.0,0.0,384.0,0.1346153846153846,1.0,1,1,0,1,1,0,0,1,0,0,0,0
610,0.0,3.0,62.0,200.0327868852459,4.0,4.0,17.0,6.0,10.0,2.0,1.0,1.0,0.0,361.0,0.1612903225806451,1.0,1,1,1,0,1,0,1,0,0,1,0,0
612,0.0,3.0,32.0,145.4193548387097,2.0,2.0,5.0,2.0,3.0,0.0,2.0,1.0,0.0,315.0,0.09375,1.0,1,1,0,1,1,0,1,1,1,0,0,0
613,0.0,3.0,61.0,195.53333333333333,4.0,4.0,16.0,6.0,10.0,1.0,2.0,1.0,0.0,353.0,0.1639344262295081,1.0,1,1,1,0,1,0,0,0,0,0,0,1
621,0.0,3.0,64.0,160.25396825396825,4.0,4.0,17.0,8.0,9.0,0.0,4.0,1.0,0.0,373.0,0.140625,1.0,0,1,1,1,1,0,1,1,0,0,0,0
643,0.0,3.0,72.0,217.67605633802816,5.0,5.0,17.0,15.0,2.0,6.0,2.0,1.0,1.0,403.0,0.0277777777777777,1.0,0,1,0,1,1,0,1,1,1,1,0,0
649,0.0,3.0,82.0,227.8641975308642,6.0,6.0,23.0,11.0,11.0,3.0,2.0,1.0,0.0,374.0,0.1341463414634146,1.0,1,1,0,1,1,0,1,0,1,0,0,1
650,0.0,3.0,52.0,149.88235294117646,3.0,3.0,12.0,8.0,4.0,2.0,2.0,1.0,1.0,376.0,0.0769230769230769,1.0,0,1,1,1,1,0,0,0,1,1,0,1
653,0.0,3.0,95.0,192.72340425531917,6.0,6.0,30.0,13.0,16.0,3.0,1.0,1.0,0.0,376.0,0.1684210526315789,1.0,0,1,1,0,1,0,0,0,0,0,0,1
655,0.0,3.0,37.0,207.19444444444449,3.0,3.0,8.0,2.0,4.0,0.0,0.0,1.0,0.0,423.0,0.1081081081081081,1.0,0,1,0,1,1,0,0,0,0,1,0,0
656,0.0,3.0,41.0,179.5,3.0,3.0,8.0,5.0,2.0,0.0,3.0,1.0,0.0,374.0,0.048780487804878,1.0,0,1,1,0,1,0,1,1,1,1,0,0
661,0.0,3.0,126.0,251.824,10.0,10.0,37.0,24.0,13.0,5.0,2.0,1.0,1.0,433.0,0.1031746031746031,1.0,0,1,1,0,1,0,1,0,1,0,0,1
668,0.0,3.0,38.0,199.54054054054052,3.0,3.0,7.0,5.0,1.0,1.0,0.0,1.0,1.0,342.0,0.0263157894736842,1.0,1,1,0,0,1,0,0,0,1,0,0,0
671,0.0,3.0,57.0,257.875,5.0,5.0,12.0,7.0,5.0,1.0,3.0,1.0,0.0,379.0,0.087719298245614,1.0,1,1,0,1,1,0,0,0,1,0,0,0
673,0.0,3.0,63.0,239.6290322580645,5.0,5.0,17.0,5.0,10.0,1.0,1.0,1.0,0.0,361.0,0.1587301587301587,1.0,1,1,0,0,1,0,1,1,1,0,0,0
677,0.0,3.0,52.0,229.2549019607843,4.0,4.0,12.0,4.0,6.0,1.0,3.0,1.0,0.0,358.0,0.1153846153846153,1.0,0,1,1,1,1,0,1,0,1,0,0,0
679,0.0,3.0,31.0,135.53333333333333,2.0,2.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0,364.0,0.0967741935483871,1.0,0,1,0,1,1,0,1,1,0,1,0,1
680,0.0,3.0,56.0,135.65454545454546,3.0,3.0,15.0,9.0,6.0,2.0,0.0,1.0,1.0,391.0,0.1071428571428571,1.0,0,1,0,1,1,0,0,1,0,1,0,1
685,0.0,3.0,85.0,235.64285714285717,6.0,7.0,23.0,10.0,11.0,2.0,3.0,1.0,0.0,339.0,0.1294117647058823,1.0,0,1,1,0,1,0,0,1,0,1,0,0
689,0.0,3.0,65.0,232.546875,5.0,5.0,16.0,8.0,8.0,0.0,4.0,1.0,0.0,413.0,0.123076923076923,1.0,1,1,1,0,1,0,1,0,0,1,0,1
691,0.0,3.0,103.0,154.83333333333334,5.0,5.0,33.0,17.0,16.0,4.0,3.0,1.0,1.0,334.0,0.1553398058252427,1.0,0,1,0,1,1,0,0,0,1,0,0,0
692,0.0,3.0,63.0,143.19354838709677,3.0,3.0,17.0,12.0,5.0,4.0,1.0,1.0,1.0,369.0,0.0793650793650793,1.0,0,1,1,1,1,0,1,0,0,0,0,0
693,0.0,3.0,43.0,191.8809523809524,3.0,3.0,10.0,6.0,3.0,0.0,1.0,1.0,0.0,389.0,0.0697674418604651,1.0,1,1,0,1,1,0,0,1,0,0,0,1
694,0.0,3.0,40.0,123.33333333333331,2.0,2.0,10.0,5.0,4.0,1.0,0.0,1.0,0.0,436.0,0.1,1.0,0,1,1,1,1,0,1,1,0,0,0,1
695,0.0,3.0,84.0,194.43373493975903,5.0,5.0,25.0,8.0,17.0,2.0,3.0,1.0,0.0,342.0,0.2023809523809523,1.0,1,1,0,0,1,0,1,0,0,0,0,0
704,0.0,3.0,28.0,26.33333333333333,1.0,1.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0,330.0,0.1071428571428571,1.0,1,1,0,0,1,0,1,1,1,0,0,1
706,0.0,3.0,60.0,276.6949152542373,5.0,5.0,16.0,5.0,9.0,1.0,0.0,1.0,0.0,390.0,0.15,1.0,1,1,0,0,1,0,1,0,0,1,0,0
708,0.0,3.0,42.0,161.82926829268294,3.0,3.0,9.0,4.0,5.0,0.0,0.0,1.0,1.0,376.0,0.119047619047619,1.0,0,1,1,0,1,0,1,0,0,0,0,1
709,0.0,3.0,34.0,113.27272727272728,2.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,397.0,0.0588235294117647,1.0,1,1,1,0,1,0,0,0,0,0,0,1
715,0.0,3.0,54.0,217.43396226415092,4.0,4.0,13.0,8.0,4.0,1.0,2.0,1.0,0.0,380.0,0.074074074074074,1.0,1,1,0,0,1,0,1,0,0,1,0,0
720,0.0,3.0,71.0,260.3857142857143,6.0,6.0,19.0,8.0,8.0,0.0,4.0,1.0,0.0,372.0,0.1126760563380281,1.0,0,1,1,0,1,0,1,1,0,1,0,0
723,0.0,3.0,44.0,98.34883720930232,2.0,2.0,10.0,7.0,3.0,2.0,2.0,1.0,0.0,340.0,0.0681818181818181,1.0,1,1,0,1,1,0,1,0,1,1,0,0
729,0.0,3.0,62.0,194.44262295081967,4.0,4.0,16.0,7.0,8.0,2.0,3.0,1.0,0.0,372.0,0.1290322580645161,1.0,0,1,1,0,1,0,1,1,0,1,0,1
733,0.0,3.0,43.0,191.8571428571429,3.0,3.0,10.0,4.0,5.0,0.0,1.0,1.0,0.0,386.0,0.1162790697674418,1.0,1,1,1,0,1,0,1,1,1,1,0,0
736,0.0,3.0,43.0,113.9047619047619,2.0,2.0,9.0,7.0,2.0,0.0,5.0,1.0,0.0,355.0,0.0465116279069767,1.0,1,1,1,0,1,0,0,1,1,1,0,0
737,0.0,3.0,65.0,241.03125,5.0,5.0,15.0,9.0,6.0,3.0,2.0,1.0,1.0,419.0,0.0923076923076923,1.0,1,1,0,0,1,0,0,0,0,1,0,0
738,0.0,3.0,67.0,280.74242424242425,6.0,6.0,16.0,8.0,8.0,2.0,1.0,1.0,0.0,356.0,0.1194029850746268,1.0,1,1,0,0,1,0,0,1,1,0,0,1
740,0.0,3.0,60.0,189.71186440677965,4.0,4.0,17.0,5.0,10.0,0.0,2.0,1.0,0.0,365.0,0.1666666666666666,1.0,1,1,0,0,1,0,0,1,0,0,0,1
749,0.0,3.0,48.0,293.51063829787233,5.0,5.0,10.0,6.0,2.0,0.0,1.0,1.0,0.0,347.0,0.0416666666666666,1.0,0,1,0,1,1,0,1,0,1,0,0,1
751,0.0,3.0,44.0,168.3720930232558,3.0,3.0,10.0,6.0,3.0,0.0,2.0,1.0,0.0,367.0,0.0681818181818181,1.0,1,1,1,0,1,0,1,0,0,0,0,0
752,0.0,3.0,83.0,180.02439024390245,5.0,6.0,24.0,12.0,12.0,0.0,1.0,1.0,1.0,322.0,0.144578313253012,1.0,1,1,1,0,1,0,0,1,1,1,0,0
755,0.0,3.0,64.0,191.63492063492063,4.0,4.0,16.0,8.0,7.0,2.0,2.0,1.0,0.0,364.0,0.109375,1.0,1,1,0,0,1,0,1,1,1,0,0,0
765,0.0,3.0,74.0,218.1095890410959,5.0,5.0,21.0,10.0,11.0,1.0,2.0,1.0,0.0,371.0,0.1486486486486486,1.0,1,1,0,1,1,0,1,0,1,1,0,0
771,0.0,3.0,75.0,211.2297297297297,5.0,5.0,22.0,8.0,11.0,2.0,3.0,1.0,0.0,332.0,0.1466666666666666,1.0,1,1,0,0,1,0,0,1,0,1,0,0
775,0.0,3.0,58.0,223.80701754385964,4.0,4.0,16.0,9.0,4.0,1.0,2.0,1.0,0.0,365.0,0.0689655172413793,1.0,0,1,1,1,1,0,1,0,1,0,0,0
778,0.0,3.0,70.0,216.8840579710145,5.0,5.0,18.0,11.0,7.0,3.0,2.0,1.0,0.0,362.0,0.1,1.0,1,1,0,0,1,0,0,0,1,0,0,0
779,0.0,3.0,41.0,114.25,2.0,2.0,9.0,7.0,2.0,1.0,2.0,1.0,0.0,360.0,0.048780487804878,1.0,1,1,0,0,1,0,1,1,0,1,0,0
782,0.0,3.0,37.0,138.80555555555554,2.0,2.0,8.0,2.0,6.0,1.0,0.0,1.0,0.0,367.0,0.1621621621621621,1.0,0,1,1,0,1,0,0,0,1,0,0,0
783,0.0,3.0,46.0,183.57777777777775,3.0,3.0,11.0,5.0,5.0,0.0,2.0,1.0,0.0,361.0,0.108695652173913,1.0,0,1,1,1,1,0,0,0,1,0,0,0
784,0.0,3.0,58.0,257.8070175438597,5.0,5.0,15.0,8.0,4.0,1.0,1.0,1.0,0.0,405.0,0.0689655172413793,1.0,0,1,1,0,1,0,0,1,1,1,0,1
785,0.0,3.0,101.0,208.75,7.0,7.0,29.0,20.0,8.0,6.0,2.0,1.0,1.0,378.0,0.0792079207920792,1.0,1,1,0,0,1,0,1,0,1,0,0,0
793,0.0,3.0,47.0,176.84782608695653,3.0,3.0,12.0,5.0,6.0,0.0,1.0,1.0,0.0,385.0,0.1276595744680851,1.0,1,1,0,0,1,0,1,0,1,0,0,1
794,0.0,3.0,43.0,191.6190476190476,3.0,3.0,9.0,5.0,4.0,2.0,0.0,1.0,0.0,344.0,0.0930232558139534,1.0,1,1,0,1,1,0,1,0,1,1,0,1
797,0.0,3.0,52.0,222.92156862745097,4.0,4.0,12.0,5.0,6.0,1.0,2.0,1.0,0.0,337.0,0.1153846153846153,1.0,1,1,1,0,1,0,0,1,0,0,0,1
803,0.0,3.0,63.0,150.6451612903226,3.0,5.0,16.0,4.0,9.0,2.0,1.0,1.0,0.0,350.0,0.1428571428571428,1.0,1,1,1,0,1,0,1,0,1,0,0,1
806,0.0,3.0,123.0,227.6803278688525,9.0,9.0,36.0,21.0,13.0,6.0,5.0,1.0,1.0,337.0,0.1056910569105691,1.0,1,1,0,1,1,0,1,1,1,0,0,1
807,0.0,3.0,53.0,230.73076923076923,4.0,4.0,13.0,7.0,5.0,0.0,2.0,1.0,0.0,370.0,0.0943396226415094,1.0,0,1,0,1,1,0,0,0,0,0,0,1
808,0.0,3.0,93.0,257.7608695652174,7.0,7.0,26.0,13.0,12.0,3.0,4.0,1.0,0.0,405.0,0.1290322580645161,1.0,1,1,0,1,1,0,1,1,1,0,0,1
810,0.0,3.0,51.0,171.94,3.0,3.0,14.0,5.0,7.0,1.0,1.0,1.0,0.0,357.0,0.1372549019607843,1.0,1,1,0,1,1,0,0,0,0,0,0,1
811,0.0,3.0,27.0,161.8846153846154,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,363.0,0.0,1.0,1,1,1,0,1,0,1,0,0,0,0,0
814,0.0,3.0,79.0,193.46153846153845,5.0,5.0,24.0,10.0,13.0,2.0,1.0,1.0,0.0,393.0,0.1645569620253164,1.0,0,1,1,1,1,0,0,0,1,1,0,0
817,0.0,3.0,72.0,217.0281690140845,5.0,5.0,20.0,12.0,8.0,1.0,1.0,1.0,1.0,361.0,0.1111111111111111,1.0,0,1,0,1,1,0,1,0,1,0,0,0
820,0.0,3.0,70.0,184.4782608695652,4.0,4.0,20.0,13.0,7.0,1.0,2.0,1.0,1.0,296.0,0.1,1.0,0,1,1,0,1,0,0,0,1,0,0,0
832,0.0,3.0,48.0,163.31914893617022,3.0,3.0,11.0,6.0,5.0,0.0,3.0,1.0,0.0,382.0,0.1041666666666666,1.0,1,1,0,1,1,0,0,1,1,0,0,1
833,0.0,3.0,36.0,210.77142857142857,3.0,3.0,7.0,2.0,4.0,0.0,0.0,1.0,0.0,367.0,0.1111111111111111,1.0,0,1,1,0,1,0,0,1,0,1,0,0
835,0.0,3.0,49.0,159.6875,3.0,3.0,14.0,4.0,8.0,0.0,0.0,1.0,0.0,393.0,0.1632653061224489,1.0,0,1,1,0,1,0,1,0,0,0,0,1
847,0.0,3.0,74.0,193.3013698630137,5.0,5.0,21.0,9.0,10.0,2.0,3.0,1.0,0.0,383.0,0.1351351351351351,1.0,0,1,0,1,1,0,1,0,1,0,0,1
849,0.0,3.0,45.0,189.72727272727272,3.0,3.0,11.0,6.0,4.0,1.0,0.0,1.0,0.0,366.0,0.0888888888888888,1.0,0,1,0,1,1,0,1,0,0,0,0,0
850,0.0,3.0,37.0,206.19444444444449,3.0,3.0,7.0,4.0,2.0,0.0,1.0,1.0,0.0,416.0,0.054054054054054,1.0,1,1,0,0,1,0,1,0,0,0,0,0
854,0.0,3.0,97.0,232.66666666666663,7.0,7.0,27.0,14.0,13.0,3.0,5.0,1.0,0.0,383.0,0.134020618556701,1.0,1,1,1,0,1,0,0,0,1,0,0,0
855,0.0,3.0,48.0,173.7872340425532,3.0,3.0,12.0,3.0,8.0,1.0,1.0,1.0,0.0,371.0,0.1666666666666666,1.0,1,1,0,0,1,0,1,1,0,0,0,0
858,0.0,3.0,83.0,242.8048780487805,6.0,6.0,21.0,7.0,13.0,1.0,3.0,1.0,0.0,358.0,0.1566265060240964,1.0,1,1,0,0,1,0,0,1,0,0,0,0
861,0.0,3.0,46.0,169.6888888888889,3.0,3.0,10.0,6.0,4.0,2.0,0.0,1.0,1.0,413.0,0.0869565217391304,1.0,0,1,0,1,1,0,0,0,1,1,0,0
864,0.0,3.0,85.0,223.83333333333331,6.0,6.0,23.0,7.0,15.0,2.0,3.0,1.0,0.0,366.0,0.1764705882352941,1.0,1,1,0,0,1,0,0,1,1,0,0,0
867,0.0,3.0,92.0,287.1208791208791,8.0,8.0,26.0,10.0,14.0,0.0,4.0,1.0,0.0,360.0,0.1521739130434782,1.0,1,1,1,0,1,0,0,0,1,0,0,0
873,0.0,3.0,63.0,178.80645161290323,4.0,4.0,17.0,10.0,7.0,1.0,1.0,1.0,1.0,345.0,0.1111111111111111,1.0,1,1,0,0,1,0,1,0,0,1,0,1
875,0.0,3.0,31.0,128.96666666666667,2.0,2.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,387.0,0.0967741935483871,1.0,1,1,1,0,1,0,0,0,0,0,0,1
876,0.0,3.0,56.0,265.09090909090907,5.0,5.0,13.0,6.0,6.0,1.0,1.0,1.0,0.0,371.0,0.1071428571428571,1.0,0,1,1,0,1,0,0,0,0,1,0,0
881,0.0,3.0,81.0,230.2125,6.0,6.0,21.0,10.0,11.0,3.0,4.0,1.0,0.0,401.0,0.1358024691358024,1.0,0,1,1,1,1,0,1,1,0,1,0,1
885,0.0,3.0,64.0,173.2698412698413,4.0,4.0,16.0,6.0,10.0,4.0,2.0,1.0,0.0,344.0,0.15625,1.0,1,1,0,0,1,0,0,0,1,1,0,0
886,0.0,3.0,73.0,127.94444444444444,3.0,3.0,24.0,8.0,15.0,1.0,2.0,1.0,0.0,381.0,0.2054794520547945,1.0,1,1,0,0,1,0,0,0,0,1,0,0
890,0.0,3.0,77.0,254.94736842105263,6.0,6.0,21.0,8.0,12.0,1.0,3.0,1.0,0.0,371.0,0.1558441558441558,1.0,1,1,1,0,1,0,0,1,0,0,0,0
891,0.0,3.0,63.0,204.2741935483871,4.0,4.0,17.0,10.0,6.0,2.0,2.0,1.0,0.0,383.0,0.0952380952380952,1.0,1,1,0,0,1,0,1,1,0,1,0,0
900,0.0,3.0,54.0,227.11320754716985,4.0,4.0,13.0,7.0,5.0,0.0,3.0,1.0,0.0,380.0,0.0925925925925925,1.0,1,1,0,0,1,0,0,1,0,0,0,1
919,0.0,3.0,55.0,148.2037037037037,3.0,3.0,14.0,7.0,7.0,1.0,3.0,1.0,0.0,360.0,0.1272727272727272,1.0,1,1,0,1,1,0,1,0,1,1,0,0
922,0.0,3.0,49.0,158.79166666666666,3.0,3.0,12.0,5.0,6.0,3.0,0.0,1.0,0.0,349.0,0.1224489795918367,1.0,1,1,0,1,1,0,0,0,1,0,0,1
924,0.0,3.0,84.0,257.7831325301205,7.0,7.0,23.0,13.0,9.0,2.0,1.0,1.0,1.0,319.0,0.1071428571428571,1.0,0,1,0,1,1,0,1,1,1,0,0,1
929,0.0,3.0,52.0,202.843137254902,4.0,4.0,10.0,8.0,2.0,4.0,1.0,1.0,1.0,357.0,0.0384615384615384,1.0,1,1,1,0,1,0,1,1,1,0,0,1
931,0.0,3.0,60.0,200.4406779661017,4.0,4.0,16.0,5.0,9.0,2.0,2.0,1.0,0.0,344.0,0.15,1.0,0,1,1,1,1,0,1,0,0,1,0,0
933,0.0,3.0,124.0,249.7479674796748,9.0,9.0,38.0,19.0,16.0,3.0,7.0,1.0,0.0,346.0,0.1290322580645161,1.0,1,1,1,0,1,0,1,1,1,0,0,1
938,0.0,3.0,68.0,171.55223880597015,4.0,4.0,18.0,10.0,7.0,3.0,4.0,1.0,0.0,395.0,0.1029411764705882,1.0,1,1,0,1,1,0,0,1,1,1,0,1
943,0.0,3.0,65.0,132.234375,3.0,4.0,17.0,8.0,9.0,2.0,2.0,1.0,0.0,372.0,0.1384615384615384,1.0,1,1,0,1,1,0,0,1,1,1,0,0
944,0.0,3.0,66.0,179.95384615384614,4.0,4.0,19.0,10.0,7.0,0.0,4.0,1.0,0.0,369.0,0.106060606060606,1.0,1,1,0,1,1,0,1,1,0,1,0,0
945,0.0,3.0,86.0,228.6,6.0,7.0,23.0,9.0,13.0,0.0,5.0,1.0,0.0,402.0,0.1511627906976744,1.0,1,1,0,0,1,0,1,0,1,0,0,1
947,0.0,3.0,104.0,206.9514563106796,7.0,7.0,32.0,19.0,11.0,1.0,5.0,1.0,1.0,390.0,0.1057692307692307,1.0,1,1,0,1,1,0,0,1,0,1,0,1
950,0.0,3.0,24.0,31.52173913043478,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,437.0,0.0833333333333333,1.0,0,1,1,1,1,0,1,0,0,0,0,0
959,0.0,3.0,87.0,210.4767441860465,6.0,6.0,27.0,14.0,11.0,2.0,0.0,1.0,1.0,313.0,0.1264367816091954,1.0,1,1,0,1,1,0,1,1,1,0,0,0
961,0.0,3.0,54.0,208.18867924528303,4.0,4.0,13.0,5.0,6.0,0.0,4.0,1.0,0.0,335.0,0.1111111111111111,1.0,1,1,0,1,1,0,1,1,1,0,0,0
973,0.0,3.0,57.0,198.25,4.0,4.0,15.0,8.0,6.0,1.0,0.0,1.0,1.0,379.0,0.1052631578947368,1.0,1,1,0,1,1,0,1,1,0,0,0,0
978,0.0,3.0,77.0,283.4605263157895,7.0,7.0,21.0,11.0,8.0,1.0,0.0,1.0,1.0,383.0,0.1038961038961039,1.0,0,1,1,1,1,0,1,0,1,0,0,1
981,0.0,3.0,62.0,194.14754098360652,4.0,4.0,18.0,4.0,12.0,0.0,2.0,1.0,0.0,361.0,0.1935483870967742,1.0,1,1,0,0,1,0,1,1,1,0,0,0
986,0.0,3.0,45.0,95.9318181818182,2.0,2.0,12.0,6.0,4.0,1.0,1.0,1.0,1.0,356.0,0.0888888888888888,1.0,0,1,0,1,1,0,0,0,1,1,0,1
993,0.0,3.0,81.0,200.325,5.0,6.0,21.0,9.0,12.0,4.0,2.0,1.0,0.0,382.0,0.1481481481481481,1.0,0,1,0,1,1,0,0,0,0,0,0,1
1005,0.0,3.0,50.0,230.89795918367344,4.0,4.0,10.0,6.0,4.0,1.0,3.0,1.0,0.0,407.0,0.08,1.0,1,1,1,0,1,0,1,0,0,0,0,0
1008,0.0,3.0,98.0,242.72164948453607,7.0,7.0,28.0,13.0,13.0,3.0,6.0,1.0,0.0,415.0,0.1326530612244898,1.0,1,1,0,0,1,0,1,0,0,0,0,1
1009,0.0,3.0,80.0,204.8481012658228,5.0,5.0,22.0,7.0,14.0,1.0,4.0,1.0,0.0,379.0,0.175,1.0,0,1,1,0,1,0,0,1,0,0,0,0
1011,0.0,3.0,42.0,191.09756097560972,3.0,3.0,9.0,5.0,4.0,0.0,1.0,1.0,0.0,375.0,0.0952380952380952,1.0,1,1,0,0,1,0,1,1,0,1,0,1
1014,0.0,3.0,82.0,221.77777777777777,6.0,7.0,19.0,15.0,4.0,3.0,1.0,1.0,1.0,379.0,0.048780487804878,1.0,1,1,1,0,1,0,1,1,0,0,0,0
1017,0.0,3.0,71.0,208.0142857142857,5.0,5.0,19.0,12.0,7.0,1.0,2.0,1.0,1.0,351.0,0.0985915492957746,1.0,1,1,0,0,1,0,1,1,1,0,0,0
1022,0.0,3.0,43.0,97.38095238095238,2.0,2.0,10.0,4.0,6.0,1.0,2.0,1.0,0.0,346.0,0.1395348837209302,1.0,1,1,0,0,1,0,1,1,0,1,0,0
1024,0.0,3.0,84.0,189.7710843373494,5.0,5.0,25.0,12.0,11.0,3.0,4.0,1.0,0.0,394.0,0.1309523809523809,1.0,1,1,0,0,1,0,0,1,0,0,0,0
1025,0.0,3.0,37.0,112.55555555555556,2.0,2.0,8.0,2.0,5.0,0.0,2.0,1.0,0.0,398.0,0.1351351351351351,1.0,1,1,1,0,1,0,1,0,0,1,0,1
1032,0.0,3.0,46.0,266.2888888888889,4.0,4.0,10.0,4.0,4.0,2.0,0.0,1.0,0.0,367.0,0.0869565217391304,1.0,1,1,1,0,1,0,0,1,0,0,0,0
1033,0.0,3.0,68.0,273.1044776119403,6.0,6.0,17.0,7.0,9.0,3.0,0.0,1.0,0.0,398.0,0.1323529411764706,1.0,0,1,1,0,1,0,0,0,1,1,0,1
1035,0.0,3.0,42.0,117.1951219512195,2.0,2.0,11.0,4.0,7.0,0.0,0.0,1.0,0.0,373.0,0.1666666666666666,1.0,1,1,0,0,1,0,1,0,0,1,0,0
1040,0.0,3.0,41.0,188.075,3.0,3.0,9.0,5.0,3.0,0.0,1.0,1.0,0.0,387.0,0.073170731707317,1.0,1,1,0,0,1,0,0,1,0,0,0,1
1047,0.0,3.0,53.0,209.53846153846155,4.0,4.0,14.0,5.0,8.0,0.0,0.0,1.0,0.0,358.0,0.1509433962264151,1.0,1,1,1,0,1,0,1,0,0,1,0,1
1055,0.0,3.0,31.0,132.16666666666666,2.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,348.0,0.032258064516129,1.0,0,1,0,1,1,0,1,1,0,1,0,0
1059,0.0,3.0,41.0,113.75,2.0,2.0,10.0,4.0,5.0,1.0,1.0,1.0,0.0,340.0,0.1219512195121951,1.0,1,1,0,0,1,0,0,1,0,1,0,1
1060,0.0,3.0,88.0,208.11494252873564,6.0,6.0,26.0,10.0,15.0,3.0,1.0,1.0,1.0,352.0,0.1704545454545454,1.0,1,1,1,0,1,0,0,0,1,0,0,0
1061,0.0,3.0,50.0,212.6530612244898,4.0,4.0,11.0,5.0,6.0,0.0,2.0,1.0,0.0,342.0,0.12,1.0,1,1,0,0,1,0,0,1,0,0,0,1
1063,0.0,3.0,40.0,126.71794871794872,2.0,3.0,7.0,2.0,5.0,1.0,1.0,1.0,0.0,369.0,0.125,1.0,1,1,0,0,1,0,1,1,0,0,0,1
1064,0.0,3.0,53.0,208.96153846153845,4.0,4.0,13.0,7.0,4.0,1.0,2.0,1.0,0.0,448.0,0.0754716981132075,1.0,1,1,0,0,1,0,0,0,1,0,0,0
1074,0.0,3.0,100.0,166.1010101010101,5.0,6.0,32.0,15.0,14.0,4.0,1.0,1.0,1.0,387.0,0.14,1.0,0,1,1,0,1,0,0,0,1,0,0,0
1076,0.0,3.0,89.0,250.7386363636364,7.0,7.0,24.0,11.0,12.0,2.0,5.0,1.0,0.0,365.0,0.1348314606741573,1.0,0,1,1,0,1,0,0,0,0,0,0,1
1077,0.0,3.0,82.0,236.9753086419753,6.0,6.0,24.0,7.0,16.0,2.0,1.0,1.0,0.0,368.0,0.1951219512195122,1.0,1,1,0,0,1,0,1,1,1,1,0,0
1079,0.0,3.0,76.0,235.2933333333333,6.0,6.0,19.0,12.0,5.0,7.0,0.0,1.0,1.0,407.0,0.0657894736842105,1.0,1,1,0,1,1,0,0,1,0,1,0,1
1080,0.0,3.0,95.0,234.62765957446808,7.0,7.0,28.0,13.0,14.0,1.0,3.0,1.0,1.0,351.0,0.1473684210526315,1.0,1,1,0,0,1,0,1,0,0,1,0,0
1083,0.0,3.0,44.0,186.5813953488372,3.0,3.0,9.0,5.0,4.0,1.0,2.0,1.0,0.0,380.0,0.0909090909090909,1.0,1,1,0,0,1,0,0,1,0,1,0,1
