,user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,goals_creative,goals_professional,goals_personal_dev,goals_social_entertain,assist_detailed,assist_concise,interest_creative_arts,interest_practical,interest_outdoor,interest_intellectual,interest_business_tech,interest_lifestyle
139,159,0.0,3.0,103.0,207.26470588235293,7.0,7.0,29.0,21.0,8.0,6.0,3.0,1.0,1.0,353.0,0.2758620689655172,1.0,0,1,0,1,1,0,1,0,0,1,0,1
140,160,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1
141,161,0.0,3.0,13.0,18.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1
142,162,0.0,3.0,87.0,217.88372093023256,6.0,6.0,24.0,8.0,15.0,0.0,5.0,1.0,0.0,403.0,0.625,1.0,1,1,0,0,1,0,1,0,1,0,0,1
143,163,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,1,0,0,0,0,1,1,0
144,164,0.0,3.0,27.0,28.73076923076923,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,392.0,0.25,0.0,1,1,0,0,1,0,1,0,0,0,0,0
145,165,1.0,2.0,55.0,297.2407407407408,5.0,5.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0,384.0,0.3333333333333333,1.0,1,1,0,0,0,0,0,0,0,0,1,0
146,166,0.0,3.0,30.0,153.13793103448276,2.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,332.0,0.4,1.0,1,1,1,0,1,0,0,0,0,1,0,0
147,167,0.0,3.0,52.0,79.27450980392157,2.0,2.0,12.0,12.0,0.0,3.0,1.0,1.0,1.0,328.0,0.0,0.0,1,1,0,0,1,0,1,0,1,0,0,1
148,168,0.0,3.0,50.0,229.1836734693877,4.0,4.0,11.0,4.0,6.0,1.0,2.0,1.0,0.0,387.0,0.5454545454545454,1.0,0,1,1,0,1,0,1,1,0,0,1,0
149,169,0.0,3.0,104.0,164.25242718446603,5.0,6.0,29.0,11.0,18.0,3.0,4.0,1.0,0.0,380.0,0.6206896551724138,1.0,0,1,0,1,1,0,0,0,0,1,0,0
150,170,0.0,3.0,25.0,26.041666666666668,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,394.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1
151,171,0.0,3.0,85.0,147.58333333333334,4.0,4.0,24.0,21.0,3.0,8.0,2.0,1.0,1.0,399.0,0.125,0.0,0,1,0,1,1,0,0,0,1,0,0,0
152,172,0.0,3.0,45.0,155.13636363636363,3.0,3.0,9.0,6.0,3.0,2.0,1.0,1.0,1.0,386.0,0.3333333333333333,1.0,0,1,0,1,1,0,0,1,1,0,0,0
153,173,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,1,0,0,0,0
154,174,0.0,3.0,100.0,220.77777777777777,7.0,7.0,27.0,24.0,1.0,10.0,2.0,1.0,1.0,383.0,0.037037037037037,0.0,1,1,0,0,1,0,1,0,0,0,0,0
155,176,0.0,3.0,51.0,93.34,2.0,2.0,13.0,8.0,4.0,1.0,5.0,1.0,0.0,372.0,0.3076923076923077,1.0,0,0,1,0,1,0,1,0,0,0,0,0
156,177,0.0,3.0,36.0,207.17142857142855,3.0,3.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,397.0,0.3333333333333333,1.0,1,1,0,0,1,0,1,1,1,0,0,0
157,178,0.0,3.0,13.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,1,1,1,0,0
158,179,0.0,3.0,13.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,0,1,1,1,0,0,0,1
159,180,0.0,3.0,70.0,162.8840579710145,4.0,4.0,20.0,9.0,11.0,3.0,0.0,1.0,1.0,378.0,0.55,1.0,1,1,0,0,1,0,0,1,0,0,0,0
160,181,0.0,3.0,13.0,18.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,1,1,0,0,1,1
161,182,0.0,3.0,48.0,105.19148936170212,2.0,2.0,12.0,5.0,7.0,3.0,1.0,1.0,0.0,335.0,0.5833333333333334,1.0,0,1,1,0,1,0,0,1,1,0,1,1
162,183,0.0,3.0,74.0,197.21917808219175,5.0,5.0,18.0,16.0,2.0,4.0,3.0,1.0,0.0,410.0,0.1111111111111111,0.0,1,1,0,0,1,0,1,0,0,1,1,0
163,184,0.0,3.0,58.0,191.01754385964912,4.0,4.0,14.0,11.0,2.0,4.0,0.0,1.0,1.0,354.0,0.1428571428571428,1.0,1,1,0,1,1,0,1,0,0,0,0,1
164,185,0.0,3.0,13.0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0
165,186,0.0,3.0,56.0,97.89090909090908,2.0,3.0,13.0,11.0,2.0,3.0,3.0,1.0,0.0,349.0,0.1538461538461538,0.0,0,1,1,0,1,0,1,1,0,0,0,0
166,187,1.0,2.0,13.0,18.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0
167,188,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,0,0,0,0,1
168,189,0.0,3.0,145.0,248.95138888888889,11.0,11.0,46.0,17.0,25.0,3.0,7.0,1.0,0.0,370.0,0.5434782608695652,1.0,0,1,0,1,1,0,0,1,1,0,1,1
169,191,0.0,3.0,13.0,18.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
170,193,0.0,3.0,52.0,179.66666666666666,3.0,3.0,14.0,6.0,6.0,2.0,1.0,1.0,0.0,321.0,0.4285714285714285,1.0,0,1,1,1,1,0,1,0,0,0,0,0
171,195,0.0,3.0,13.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,1,0,1,1,1,1,0,0
172,196,0.0,3.0,44.0,125.4186046511628,2.0,2.0,10.0,5.0,5.0,3.0,1.0,1.0,0.0,363.0,0.5,1.0,1,1,1,0,0,1,1,1,1,0,1,0
173,197,0.0,3.0,13.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,1,1,0,0,1
174,198,0.0,3.0,42.0,104.51219512195122,2.0,2.0,11.0,3.0,7.0,0.0,0.0,1.0,1.0,416.0,0.6363636363636364,1.0,1,1,0,1,1,0,0,1,0,1,1,0
175,200,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,0,0,1,1,0
176,201,0.0,3.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,1,0,1,0,0,1,0,0
177,202,1.0,2.0,150.0,301.6979865771812,13.0,13.0,46.0,21.0,20.0,6.0,4.0,1.0,0.0,358.0,0.4347826086956521,1.0,1,1,1,0,1,0,0,0,0,0,0,0
178,203,0.0,3.0,44.0,177.95348837209303,3.0,3.0,10.0,6.0,4.0,0.0,1.0,1.0,0.0,400.0,0.4,1.0,0,0,0,1,1,0,1,0,1,1,0,0
179,204,0.0,3.0,13.0,20.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,0,1,1,0,0
180,205,0.0,3.0,26.0,27.68,1.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,375.0,0.5,1.0,0,1,0,1,1,0,0,1,0,1,0,1
181,206,0.0,3.0,48.0,161.14893617021278,3.0,3.0,9.0,5.0,4.0,2.0,2.0,1.0,0.0,337.0,0.4444444444444444,1.0,1,1,0,1,0,1,1,0,1,0,0,0
182,208,0.0,3.0,108.0,175.6728971962617,6.0,7.0,30.0,25.0,4.0,8.0,1.0,1.0,1.0,393.0,0.1333333333333333,0.0,1,0,0,0,0,1,0,1,0,0,0,0
183,209,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1
184,211,1.0,2.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,0,1,0,1,0,0
185,212,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,0,0,0,0,0,1
186,213,0.0,3.0,13.0,21.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,1,1
187,214,0.0,3.0,55.0,143.03703703703704,3.0,3.0,14.0,8.0,6.0,3.0,0.0,1.0,1.0,377.0,0.4285714285714285,1.0,1,1,1,0,1,0,1,0,1,0,0,1
188,215,2.0,1.0,13.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0
189,216,0.0,3.0,64.0,234.0,5.0,5.0,17.0,7.0,8.0,2.0,1.0,1.0,0.0,317.0,0.4705882352941176,1.0,0,1,1,1,1,0,1,0,0,1,1,0
190,218,0.0,3.0,24.0,25.26086956521739,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,371.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0
191,219,0.0,3.0,41.0,109.55,2.0,2.0,8.0,7.0,1.0,2.0,3.0,1.0,0.0,409.0,0.125,0.0,1,1,1,0,1,0,1,0,1,1,0,1
192,220,0.0,3.0,97.0,199.125,6.0,6.0,28.0,19.0,9.0,2.0,3.0,1.0,1.0,413.0,0.3214285714285714,1.0,1,1,1,0,1,0,1,0,0,0,0,0
193,221,0.0,3.0,95.0,211.40425531914892,6.0,6.0,26.0,20.0,5.0,4.0,8.0,1.0,0.0,365.0,0.1923076923076923,0.0,1,1,1,0,1,0,1,0,0,0,0,0
194,222,0.0,3.0,52.0,147.8235294117647,3.0,3.0,14.0,5.0,7.0,1.0,2.0,1.0,0.0,364.0,0.5,1.0,1,1,0,0,1,0,0,0,0,0,1,0
195,223,0.0,3.0,13.0,21.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,0,0,0,1,1,1
196,224,0.0,3.0,45.0,252.29545454545453,4.0,4.0,10.0,4.0,4.0,1.0,0.0,1.0,0.0,324.0,0.4,1.0,0,1,0,1,1,0,1,1,0,1,0,0
197,225,0.0,3.0,57.0,135.30357142857142,3.0,4.0,12.0,8.0,3.0,1.0,3.0,1.0,0.0,395.0,0.25,1.0,1,1,0,1,0,1,0,0,1,0,0,0
198,226,0.0,3.0,67.0,162.45454545454547,4.0,4.0,17.0,14.0,3.0,4.0,2.0,1.0,1.0,345.0,0.1764705882352941,1.0,1,1,0,1,1,0,1,0,0,0,0,1
199,227,0.0,3.0,33.0,121.71875,2.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,353.0,0.3333333333333333,1.0,1,1,0,0,1,0,1,0,0,0,0,0
200,228,0.0,3.0,68.0,175.6417910447761,4.0,4.0,18.0,11.0,7.0,3.0,2.0,1.0,1.0,392.0,0.3888888888888889,1.0,0,1,1,0,1,0,1,0,1,0,1,0
201,229,1.0,2.0,86.0,253.3294117647059,7.0,7.0,24.0,11.0,12.0,2.0,2.0,1.0,0.0,337.0,0.5,1.0,0,1,0,1,1,0,0,0,0,0,0,0
202,230,0.0,3.0,46.0,231.13333333333333,4.0,4.0,10.0,6.0,2.0,1.0,0.0,1.0,1.0,371.0,0.2,1.0,1,1,0,1,1,0,0,0,1,0,0,0
203,231,0.0,3.0,104.0,215.76699029126212,7.0,7.0,31.0,17.0,13.0,4.0,3.0,1.0,1.0,388.0,0.4193548387096774,1.0,1,1,0,0,0,1,1,1,0,1,0,0
204,232,0.0,3.0,105.0,217.22115384615384,7.0,7.0,31.0,25.0,4.0,4.0,6.0,1.0,0.0,368.0,0.1290322580645161,0.0,0,1,0,1,1,0,1,0,0,1,0,0
205,234,0.0,3.0,13.0,22.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,1,1,0,0,1,0
206,235,0.0,3.0,92.0,245.57142857142856,7.0,7.0,26.0,12.0,12.0,3.0,4.0,1.0,0.0,363.0,0.4615384615384615,1.0,0,1,1,1,1,0,1,0,1,0,1,1
207,236,0.0,3.0,67.0,219.0,5.0,5.0,18.0,8.0,8.0,0.0,4.0,1.0,0.0,375.0,0.4444444444444444,1.0,1,1,1,0,1,0,1,1,0,1,0,0
208,239,0.0,3.0,74.0,170.53424657534248,4.0,4.0,21.0,13.0,8.0,3.0,2.0,1.0,1.0,372.0,0.3809523809523809,1.0,0,1,1,1,1,0,0,0,1,1,0,0
209,240,0.0,3.0,61.0,260.4166666666667,5.0,5.0,16.0,7.0,8.0,0.0,0.0,1.0,1.0,367.0,0.5,1.0,1,1,0,0,1,0,0,0,1,0,0,0
210,241,0.0,3.0,90.0,242.7078651685393,7.0,7.0,26.0,9.0,14.0,2.0,4.0,1.0,0.0,360.0,0.5384615384615384,1.0,1,1,1,0,1,0,0,0,1,0,1,1
211,242,0.0,3.0,89.0,247.0909090909091,7.0,7.0,25.0,13.0,10.0,2.0,4.0,1.0,0.0,352.0,0.4,1.0,1,1,0,0,1,0,1,0,0,0,0,1
212,243,0.0,3.0,51.0,162.46,3.0,3.0,12.0,8.0,4.0,3.0,0.0,1.0,1.0,353.0,0.3333333333333333,1.0,0,1,0,1,1,0,0,1,0,1,0,0
213,245,0.0,3.0,13.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,0,0,0,0,1
214,246,0.0,3.0,75.0,161.33783783783784,4.0,5.0,18.0,8.0,10.0,2.0,4.0,1.0,0.0,418.0,0.5555555555555556,1.0,0,1,1,1,1,0,1,1,0,1,0,1
215,247,0.0,3.0,99.0,227.8367346938776,7.0,7.0,31.0,11.0,18.0,2.0,2.0,1.0,0.0,377.0,0.5806451612903226,1.0,1,1,0,0,1,0,1,0,0,0,0,0
216,248,0.0,3.0,53.0,217.92307692307693,4.0,4.0,13.0,9.0,2.0,0.0,3.0,1.0,0.0,376.0,0.1538461538461538,1.0,0,1,1,1,1,0,1,1,0,1,0,0
217,249,0.0,3.0,13.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,0,1,1,0,0
218,250,0.0,3.0,61.0,239.5,5.0,5.0,14.0,8.0,5.0,2.0,3.0,1.0,0.0,398.0,0.3571428571428571,1.0,1,1,0,0,1,0,1,0,0,0,0,1
219,251,0.0,3.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1
220,252,0.0,3.0,40.0,105.3846153846154,2.0,2.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,336.0,0.0,0.0,0,1,1,1,1,0,1,1,0,0,0,1
221,253,0.0,3.0,81.0,196.0375,5.0,5.0,25.0,14.0,10.0,1.0,1.0,1.0,1.0,324.0,0.4,1.0,0,1,1,0,1,0,1,0,1,1,0,0
222,254,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,0,1
223,255,1.0,2.0,48.0,171.17021276595744,3.0,3.0,12.0,5.0,7.0,0.0,0.0,1.0,1.0,343.0,0.5833333333333334,1.0,1,1,0,0,0,0,1,0,1,1,0,0
224,256,0.0,3.0,79.0,252.47435897435895,6.0,6.0,20.0,9.0,10.0,2.0,6.0,1.0,0.0,389.0,0.5,1.0,1,0,0,0,1,0,1,1,0,0,0,0
225,257,0.0,3.0,82.0,203.0617283950617,5.0,5.0,23.0,13.0,10.0,2.0,1.0,1.0,1.0,352.0,0.4347826086956521,1.0,1,1,1,0,1,0,1,0,0,0,0,0
226,258,0.0,3.0,50.0,154.6326530612245,3.0,3.0,12.0,6.0,5.0,2.0,2.0,1.0,0.0,381.0,0.4166666666666667,0.0,1,1,1,0,1,0,1,0,0,0,0,0
227,259,0.0,3.0,88.0,292.1954022988506,8.0,8.0,25.0,11.0,10.0,2.0,2.0,1.0,0.0,381.0,0.4,1.0,0,1,1,0,1,0,0,1,0,0,0,0
228,260,0.0,3.0,35.0,141.23529411764707,2.0,2.0,7.0,2.0,4.0,1.0,1.0,1.0,0.0,350.0,0.5714285714285714,1.0,1,1,0,0,1,0,1,1,0,0,1,1
229,261,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,0,0
230,262,0.0,3.0,58.0,205.68421052631575,4.0,4.0,13.0,7.0,6.0,3.0,3.0,1.0,0.0,428.0,0.4615384615384615,1.0,1,1,0,0,1,0,1,0,1,0,0,1
231,263,0.0,3.0,70.0,207.2463768115942,5.0,5.0,17.0,12.0,5.0,5.0,1.0,1.0,1.0,328.0,0.2941176470588235,1.0,0,1,0,1,1,0,0,0,0,1,0,0
232,264,0.0,3.0,76.0,202.86666666666667,5.0,5.0,21.0,14.0,7.0,2.0,2.0,1.0,1.0,379.0,0.3333333333333333,1.0,1,1,0,0,0,1,0,1,0,1,0,1
233,265,0.0,3.0,33.0,120.28125,2.0,2.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,355.0,0.1666666666666666,1.0,1,1,0,1,1,0,0,1,1,0,1,1
234,266,0.0,3.0,39.0,207.07894736842104,3.0,3.0,8.0,5.0,2.0,0.0,1.0,1.0,0.0,318.0,0.25,1.0,1,0,0,0,1,0,0,1,1,0,1,0
235,268,1.0,2.0,64.0,204.04761904761904,4.0,4.0,16.0,9.0,7.0,2.0,4.0,1.0,0.0,426.0,0.4375,1.0,0,0,0,0,1,0,0,1,1,0,0,1
236,269,0.0,3.0,64.0,118.17460317460318,3.0,3.0,16.0,13.0,2.0,7.0,2.0,1.0,1.0,388.0,0.125,0.0,1,1,1,0,1,0,1,0,0,0,0,0
237,271,0.0,3.0,101.0,190.98,6.0,6.0,25.0,20.0,3.0,6.0,9.0,1.0,0.0,394.0,0.12,0.0,0,1,1,1,0,1,0,0,1,0,0,1
238,272,0.0,3.0,151.0,151.32666666666665,7.0,8.0,45.0,42.0,3.0,17.0,4.0,1.0,1.0,342.0,0.0666666666666666,0.0,1,1,1,0,1,0,1,1,0,0,0,0
239,273,0.0,3.0,73.0,191.29166666666663,5.0,5.0,19.0,9.0,10.0,3.0,2.0,1.0,1.0,328.0,0.5263157894736842,1.0,0,1,1,0,1,0,1,0,1,0,0,0
240,275,0.0,3.0,113.0,260.7232142857143,9.0,9.0,34.0,19.0,12.0,4.0,2.0,1.0,1.0,414.0,0.3529411764705882,1.0,1,1,0,0,0,1,0,0,0,1,0,0
241,277,0.0,3.0,13.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,1,0,1,1,1,1,0,0
242,278,0.0,3.0,126.0,200.352,8.0,8.0,34.0,32.0,1.0,12.0,2.0,1.0,1.0,341.0,0.0294117647058823,0.0,1,1,0,0,1,0,0,0,1,1,0,0
243,281,0.0,3.0,86.0,195.7764705882353,5.0,5.0,26.0,11.0,14.0,3.0,3.0,1.0,0.0,361.0,0.5384615384615384,1.0,0,1,1,0,1,0,1,0,0,1,1,1
244,282,0.0,3.0,72.0,211.35211267605635,5.0,5.0,19.0,14.0,5.0,4.0,0.0,1.0,1.0,368.0,0.2631578947368421,1.0,1,1,0,0,1,0,0,1,0,1,0,0
245,284,0.0,3.0,172.0,152.23976608187135,8.0,10.0,49.0,45.0,2.0,16.0,5.0,1.0,1.0,392.0,0.0408163265306122,0.0,0,1,0,1,1,0,0,1,0,0,0,1
246,285,0.0,3.0,63.0,128.25806451612902,3.0,3.0,16.0,16.0,0.0,6.0,1.0,1.0,1.0,379.0,0.0,0.0,1,1,0,1,1,0,1,0,1,0,0,0
247,286,0.0,3.0,13.0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,0,0,1,0,0,0
248,287,0.0,3.0,125.0,212.9758064516129,8.0,8.0,38.0,36.0,1.0,11.0,0.0,1.0,1.0,401.0,0.0263157894736842,0.0,1,1,0,1,1,0,0,1,0,0,1,0
249,288,0.0,3.0,59.0,125.03448275862068,3.0,3.0,15.0,13.0,2.0,3.0,2.0,1.0,1.0,388.0,0.1333333333333333,0.0,1,1,0,0,1,0,0,0,0,1,0,1
250,289,0.0,3.0,59.0,137.0,3.0,3.0,15.0,11.0,4.0,4.0,1.0,1.0,1.0,376.0,0.2666666666666666,0.0,1,1,0,0,1,0,0,1,1,1,0,1
251,290,0.0,3.0,87.0,305.98837209302326,8.0,8.0,22.0,12.0,10.0,1.0,4.0,1.0,0.0,377.0,0.4545454545454545,1.0,1,1,0,1,1,0,1,0,1,1,0,0
252,291,0.0,3.0,57.0,142.30357142857142,3.0,3.0,13.0,13.0,0.0,2.0,6.0,1.0,0.0,382.0,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0
253,292,0.0,3.0,73.0,229.98611111111111,5.0,5.0,20.0,7.0,12.0,1.0,4.0,1.0,0.0,355.0,0.6,1.0,0,1,1,0,1,0,1,1,0,0,1,1
254,293,0.0,3.0,73.0,199.84722222222223,5.0,5.0,21.0,7.0,12.0,0.0,4.0,1.0,0.0,327.0,0.5714285714285714,1.0,1,1,0,0,1,0,0,1,1,0,0,1
255,294,0.0,3.0,120.0,205.9243697478992,7.0,9.0,34.0,14.0,17.0,3.0,3.0,1.0,0.0,359.0,0.5,1.0,1,1,0,0,1,0,1,0,0,1,0,1
256,295,0.0,3.0,13.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,1,0,1,1,1,0,0,0
257,296,0.0,3.0,59.0,201.3275862068965,4.0,4.0,15.0,7.0,7.0,3.0,0.0,1.0,1.0,380.0,0.4666666666666667,1.0,1,1,1,0,1,0,0,0,1,1,0,1
258,298,0.0,3.0,87.0,247.93023255813952,7.0,7.0,26.0,10.0,13.0,0.0,3.0,1.0,0.0,360.0,0.5,1.0,0,0,1,0,1,0,0,1,0,0,0,0
259,301,0.0,3.0,63.0,184.08064516129036,4.0,4.0,14.0,11.0,3.0,3.0,6.0,1.0,0.0,397.0,0.2142857142857142,0.0,1,1,0,1,1,0,1,0,0,1,0,1
260,302,0.0,3.0,59.0,210.98275862068965,4.0,4.0,15.0,7.0,8.0,1.0,2.0,1.0,0.0,407.0,0.5333333333333333,1.0,1,1,0,1,1,0,0,1,1,1,0,1
261,303,0.0,3.0,43.0,240.64285714285717,4.0,4.0,8.0,3.0,4.0,0.0,2.0,1.0,0.0,344.0,0.5,1.0,1,1,0,0,1,0,1,0,0,0,0,0
262,304,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,1,1,0,0,1
263,305,0.0,3.0,66.0,166.33846153846153,4.0,4.0,16.0,11.0,5.0,3.0,4.0,1.0,1.0,387.0,0.3125,1.0,0,1,0,1,1,0,1,1,0,1,0,1
264,306,1.0,2.0,36.0,106.4,2.0,2.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,335.0,0.1428571428571428,0.0,0,1,1,0,1,0,0,0,0,0,0,0
265,307,0.0,3.0,13.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0
266,308,0.0,3.0,81.0,185.025,5.0,5.0,23.0,15.0,8.0,2.0,4.0,1.0,0.0,378.0,0.3478260869565217,1.0,1,1,0,1,0,1,0,1,0,0,0,0
267,309,1.0,2.0,261.0,164.28076923076924,12.0,15.0,80.0,66.0,10.0,19.0,18.0,1.0,0.0,364.0,0.125,0.0,1,1,1,0,1,0,0,0,0,0,0,0
268,311,0.0,3.0,44.0,104.67441860465117,2.0,2.0,10.0,9.0,0.0,3.0,1.0,1.0,1.0,366.0,0.0,0.0,1,1,0,0,1,0,1,1,0,1,0,1
269,312,0.0,3.0,65.0,230.3125,5.0,5.0,15.0,9.0,6.0,3.0,2.0,1.0,1.0,346.0,0.4,1.0,0,1,1,0,1,0,1,0,0,1,0,1
270,314,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,1,1,0,0,0
271,315,0.0,3.0,57.0,196.8392857142857,4.0,4.0,15.0,6.0,8.0,1.0,1.0,1.0,0.0,362.0,0.5333333333333333,1.0,0,1,0,1,1,0,0,0,0,1,0,1
272,316,0.0,3.0,96.0,153.32631578947368,5.0,5.0,26.0,25.0,1.0,12.0,2.0,1.0,1.0,358.0,0.0384615384615384,0.0,1,1,0,1,1,0,1,0,0,0,0,0
273,317,1.0,2.0,73.0,156.59722222222223,4.0,5.0,17.0,11.0,5.0,4.0,6.0,1.0,0.0,380.0,0.2941176470588235,1.0,0,1,0,1,0,0,1,0,1,0,0,0
274,318,0.0,3.0,103.0,152.64705882352942,5.0,6.0,29.0,26.0,2.0,8.0,4.0,1.0,1.0,387.0,0.0689655172413793,0.0,0,1,1,0,1,0,1,0,0,1,0,1
275,319,0.0,3.0,87.0,197.03488372093025,5.0,5.0,26.0,18.0,6.0,5.0,3.0,1.0,0.0,388.0,0.2307692307692307,0.0,0,1,0,1,1,0,1,0,0,0,0,0
276,320,1.0,2.0,69.0,179.5735294117647,4.0,4.0,20.0,14.0,5.0,1.0,3.0,1.0,0.0,369.0,0.25,0.0,0,0,1,0,0,1,0,0,0,0,0,0
277,321,0.0,3.0,47.0,189.32608695652172,3.0,3.0,12.0,3.0,8.0,0.0,1.0,1.0,0.0,336.0,0.6666666666666666,1.0,0,1,0,1,1,0,1,0,0,0,0,0
278,322,0.0,3.0,65.0,161.859375,4.0,4.0,17.0,10.0,7.0,4.0,0.0,1.0,1.0,402.0,0.4117647058823529,1.0,1,1,1,0,1,0,0,0,1,1,0,0
279,323,0.0,3.0,87.0,135.24418604651163,4.0,5.0,22.0,19.0,2.0,5.0,6.0,1.0,0.0,417.0,0.0909090909090909,0.0,0,1,0,1,1,0,1,1,0,0,0,1
